time_s,unix_time,gripper_command,gripper_position,gripper_error,present_current_raw,present_load_raw,present_voltage_raw,on_motor_total,not_motor_total,combined_total,asymmetry,abs_current,abs_load,aligned_time_s
6.260756492614746,1788289416.139734,91.65073295092417,58.82352941176471,32.82720353915944,9,1524,117,5598.749344165743,7711.388872161989,13310.138216327732,0.1587240863813601,9,1524,6.2574732303619385
6.3108861446380615,1788289416.1898637,94.83747609942638,63.954943679599495,30.882532419826887,8,1524,117,5637.998924917325,7755.436309542463,13393.435234459788,0.1580951673381906,8,1524,6.307602882385254
6.360918045043945,1788289416.2398956,96.17590822179731,69.21151439299123,26.96439382880609,8,1524,117,5721.692653403653,7748.275680072949,13469.9683334766,0.1504519518158537,8,1524,6.357634782791138
6.411350250244141,1788289416.2903278,96.17590822179731,74.34292866082603,21.832979560971296,8,1524,117,5984.778263916827,7090.348046315656,13075.126310232485,0.0845551894618118,8,1524,6.408066987991333
6.4612133502960205,1788289416.340191,96.11217335882728,79.47434292866082,16.63783043016646,9,1524,117,6076.706380050237,6648.028257260175,12724.734637310412,0.0448985297921069,9,1524,6.457930088043213
6.511154413223267,1788289416.390132,96.04843849585724,84.54317897371715,11.505259522140094,8,1524,117,6101.908294693421,6366.586755605629,12468.49505029905,0.0212277792824611,8,1524,6.507871150970459
6.561302423477173,1788289416.44028,96.04843849585724,89.48685857321652,6.561579922640718,0,1328,118,6164.157806395322,6109.863611175851,12274.021417571174,0.0044235050088592,0,1328,6.558019161224365
6.6113831996917725,1788289416.4903607,96.04843849585724,92.42803504380475,3.6204034520524857,0,1184,118,6440.465635920296,6010.739283105749,12451.204919026044,0.0345128327426291,0,1184,6.608099937438965
6.661376237869263,1788289416.5403538,95.9847036328872,93.92991239048813,2.0547912423990766,0,1136,118,6429.363896806708,5659.756807205815,12089.120704012525,0.0636611304034255,0,1136,6.658092975616455
6.711411476135254,1788289416.590389,95.9847036328872,94.61827284105132,1.3664307918358816,1,1104,117,6437.332364635339,5144.4391882993295,11581.771552934668,0.1116317283955067,1,1104,6.708128213882446
6.761502027511597,1788289416.6404796,95.9847036328872,94.93116395494368,1.0535396779435189,2,1096,118,6419.313206087019,4443.319388113354,10862.632594200371,0.1819074520690924,2,1096,6.758218765258789
6.811616659164429,1788289416.6905942,95.9847036328872,95.05632040050062,0.9283832323865652,2,1092,117,6620.111143344922,4225.512294695416,10845.623438040338,0.2207894144886685,2,1092,6.808333396911621
6.861563682556152,1788289416.7405412,95.9847036328872,95.11889862327912,0.8658050096080814,1,1088,118,6618.164368478878,4350.289780276507,10968.454148755383,0.2067633740767117,1,1088,6.858280420303345
6.911589860916138,1788289416.7905674,95.9847036328872,95.11889862327912,0.8658050096080814,2,1088,117,6604.487469755728,4346.976930579904,10951.464400335632,0.2061377781684281,2,1088,6.90830659866333
6.961618661880493,1788289416.8405962,95.9847036328872,95.11889862327912,0.8658050096080814,2,1088,117,6596.130412887665,4319.478004217154,10915.60841710482,0.208568530646719,2,1088,6.9583353996276855
